,event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session
2176729,2020-01-17 16:31:34 UTC,remove_from_cart,5600451,1487580008145748965,,roubloff,14.6,602476921,ecfa8457-65b1-4716-97ea-861b239e0e66
2177639,2020-01-17 16:38:21 UTC,remove_from_cart,5838941,1487580005713052531,,ingarden,4.6,417626820,289fef37-e22b-4289-b584-329484e967cc
2178002,2020-01-17 16:41:41 UTC,view,5809910,1602943681873052386,,grattol,5.24,554071622,62913929-80e4-415d-a24c-fc914d9e8531
2178015,2020-01-17 16:41:47 UTC,view,5560756,1487580006300255120,,strong,207.94,602408329,3f995daf-2e9d-4dbe-9ae4-18bb1c998c8d
2180359,2020-01-17 16:59:05 UTC,view,5699795,1487580009387261981,,runail,4.44,429179215,ad12a8be-4c80-40ea-8291-1f10be7ecab2
2180483,2020-01-17 16:59:53 UTC,cart,5906933,2018395024110125980,,,9.84,417626820,289fef37-e22b-4289-b584-329484e967cc
2181119,2020-01-17 17:04:46 UTC,view,5914983,1487580008011531230,,babyliss,85.35,559603551,f218c3fb-6c8b-45b5-861a-0e189f7c2705
2181291,2020-01-17 17:06:15 UTC,view,5854900,2089259162625114209,,irisk,0.63,511542306,cccfadf5-ad76-4116-aa28-2d07df792fbf
2181995,2020-01-17 17:11:47 UTC,view,5813066,1487580005671109489,,masura,1.73,594162151,41fefa04-230c-41bd-8bb9-2a61000b7dbd
2182078,2020-01-17 17:12:29 UTC,cart,5022,1487580007952810971,,runail,4.84,494200527,f301764e-df28-41e7-914d-13344d0f82e8
2182309,2020-01-17 17:14:35 UTC,remove_from_cart,5755172,1487580009387261981,,,2.29,591461899,25593bd1-c985-4434-bfc4-f0db367925e3
2182501,2020-01-17 17:15:41 UTC,remove_from_cart,5724290,1487580005427839846,,irisk,2.48,542747561,b15876fa-8e38-4496-b793-14ab214b387e
2182997,2020-01-17 17:19:27 UTC,cart,5762161,1487580009362096156,,,0.87,600761801,62aa3836-b54b-474f-9aac-48a227534d07
2183053,2020-01-17 17:19:51 UTC,view,5839667,1487580005671109489,,masura,2.37,543208519,519240bb-c306-41dc-a1db-4d9270e3cfae
2183207,2020-01-17 17:21:04 UTC,view,5651975,1487580012902088873,,,16.19,602497522,56e42770-a57f-4933-8507-53d702326465
2183872,2020-01-17 17:25:25 UTC,remove_from_cart,5772289,1602943681873052386,,grattol,6.03,513463633,caea7422-d09e-4b2b-a2bf-90a0128a98ea
2184214,2020-01-17 17:27:45 UTC,cart,5854810,1602943681873052386,,grattol,5.24,589839760,9ca5cd9a-5701-431a-b5c2-16218bfc92d1
2184475,2020-01-17 17:29:40 UTC,view,5809910,1602943681873052386,,grattol,5.24,573613552,a4e3f0f3-e383-4755-81ec-62e7d7d672d2
2184787,2020-01-17 17:31:35 UTC,remove_from_cart,5881775,2084144451428549153,,,2.05,594162151,b1fdfd27-2346-48bd-b719-8157729e9780
2184967,2020-01-17 17:32:48 UTC,remove_from_cart,5908741,1487580007675986893,,,1.59,594472006,5034c9e6-3f13-4f3d-8e40-e3a455ed7684
2185687,2020-01-17 17:38:34 UTC,view,5885416,1487580005092295511,,grattol,6.27,595118166,31185d75-f5e6-441c-be3a-7d33fce7ba86
2185716,2020-01-17 17:38:53 UTC,view,5887759,1487580013279576251,,,4.27,602503592,dcba48f8-d1cc-42df-b58e-509b805f3d2c
2185995,2020-01-17 17:41:48 UTC,view,5783933,1487580005595612013,,,2.06,534008788,87fb2057-d47d-4b3c-9ac9-e9707ce117a5
2186139,2020-01-17 17:43:01 UTC,view,5820083,1487580012021285001,,domix,1.11,573492509,b00e5146-d9af-4328-8798-ec63dda8203b
2186492,2020-01-17 17:45:55 UTC,view,5722999,1487580005092295511,,beautix,15.71,602506584,10e5d2ad-f518-4b92-a6af-fe41c9d9fd46
2186676,2020-01-17 17:47:42 UTC,cart,5696187,1487580005134238553,,runail,2.14,573003658,3ca900b1-574f-4a78-a50a-8e4aa9187019
2186718,2020-01-17 17:48:07 UTC,view,5803965,1487580005461394279,,bluesky,3.97,602445317,e3488d64-4f99-4dce-b100-0dedce29da50
2186932,2020-01-17 17:49:49 UTC,cart,5723511,1487580005134238553,,runail,2.62,573613552,a4e3f0f3-e383-4755-81ec-62e7d7d672d2
2187216,2020-01-17 17:52:07 UTC,view,5826154,1487580005268456287,,lianail,6.33,596516050,b3f92fd1-5cad-4aa4-a5cf-6c4357684975
2188518,2020-01-17 18:00:54 UTC,remove_from_cart,5730514,1487580010872045658,,,0.79,596874830,36829cf3-22b4-4389-9d1d-0c206fb1a938
2188527,2020-01-17 18:00:57 UTC,view,5896185,1487580009051717646,,jessnail,28.41,602456029,d5945067-7120-4f97-972e-843eaca77d48
2188663,2020-01-17 18:01:55 UTC,remove_from_cart,5914818,1487580010796548183,,irisk,0.87,596874830,36829cf3-22b4-4389-9d1d-0c206fb1a938
2189281,2020-01-17 18:06:23 UTC,remove_from_cart,5745320,1487580010628776014,,,1.43,598105323,4200f9aa-7d80-42c5-bb66-930337f85c22
2189383,2020-01-17 18:07:08 UTC,view,5903722,1487580007675986893,,,1.59,351427427,1a4ade07-fa3c-4a9c-9f10-34e85d999e9e
2189537,2020-01-17 18:08:24 UTC,remove_from_cart,5859402,1487580005671109489,,masura,2.37,330085465,86a4470c-a320-43fa-b76a-46ede21d6d0d
2190080,2020-01-17 18:12:51 UTC,cart,5698606,1487580005713052531,,ingarden,4.44,502601508,654cf09f-bcd4-4348-b44c-2b2ce8835688
2190160,2020-01-17 18:13:36 UTC,view,5807882,1487580009546645539,,irisk,1.51,596419365,5f59217f-d7c1-4bac-96e9-4c02401c0118
2191647,2020-01-17 18:25:12 UTC,view,5785144,1487580013950664926,,runail,11.83,602510801,16086862-aaf4-492d-ab97-ac402fd54dff
2192307,2020-01-17 18:30:00 UTC,purchase,5746635,1487580009445982239,,,0.48,430322271,278a41a0-51aa-43bf-9cd4-9fa22e920e35
2192335,2020-01-17 18:30:10 UTC,remove_from_cart,5771960,1559261858748170632,,,9.05,537921176,7eebd285-26ca-4d60-9b44-14af4e5ba41f
2192780,2020-01-17 18:33:51 UTC,view,5900654,1487580008347075566,,kinetics,7.14,602519941,c0f53d8e-850c-4707-bb80-dde4fa8e3a11
2193347,2020-01-17 18:37:29 UTC,cart,5840039,1783999071325782053,,irisk,2.38,602519575,8250a52c-8bea-4c78-9e8f-694c1bf7743e
2193812,2020-01-17 18:41:04 UTC,remove_from_cart,5877397,1487580005671109489,,masura,3.95,567707386,5ac83c31-947f-4455-b4d4-661c691c873d
2193830,2020-01-17 18:41:09 UTC,cart,5820765,1487580006317032337,,,11.11,600284583,484a6732-fa0d-4d46-b37e-6b75f654a3b0
2193981,2020-01-17 18:42:09 UTC,remove_from_cart,5859405,1487580005671109489,,masura,2.37,567707386,5ac83c31-947f-4455-b4d4-661c691c873d
2194075,2020-01-17 18:42:36 UTC,cart,5820785,1487580006317032337,,,5.56,417379229,195e822a-4b5a-4eeb-a05f-ccb917c42908
2194220,2020-01-17 18:43:11 UTC,remove_from_cart,5830551,1487580005671109489,,masura,1.73,567707386,5ac83c31-947f-4455-b4d4-661c691c873d
2194763,2020-01-17 18:46:59 UTC,remove_from_cart,5836517,2151191071118328683,,nagaraku,2.38,598552992,2a383fe2-9d0e-4382-806c-76f81c6bb4c1
2194764,2020-01-17 18:46:59 UTC,remove_from_cart,5774897,1487580005671109489,,masura,1.73,567707386,5ac83c31-947f-4455-b4d4-661c691c873d
2194839,2020-01-17 18:47:16 UTC,cart,5773381,1487580005134238553,,runail,2.78,574360211,b4d93f08-e68b-4058-b6ed-6d13dc2ccc2b
2195282,2020-01-17 18:50:41 UTC,view,5689730,1487580007910867929,,staleks,8.65,545995196,f5025362-0c08-43ae-b467-be4710e7626d
2195385,2020-01-17 18:51:16 UTC,remove_from_cart,5561042,1487580005595612013,,,3.0,585996362,2ed5ec7b-0023-49e5-a1cd-f845c37f7a5f
2195572,2020-01-17 18:52:26 UTC,view,5379,1487580010645553231,,,44.44,600244136,0ddb3498-ef95-4a48-a612-62d48729748d
2195668,2020-01-17 18:53:19 UTC,view,5807840,1487580005713052531,,ingarden,4.6,569436899,45334812-4a31-448f-aedc-19f5b70522eb
2195952,2020-01-17 18:55:31 UTC,view,5773361,1487580005134238553,,runail,2.62,602517176,59d49614-9a5a-4f46-939d-206ea59c4f22
2196291,2020-01-17 18:57:45 UTC,cart,5904495,1487580007675986893,,,1.59,438810803,047add43-a97c-4c98-975b-982116a57f2a
2196530,2020-01-17 18:59:32 UTC,cart,5723496,1487580005134238553,,runail,2.62,231949596,d369beab-90e4-4ec0-a1ac-1a38ede40819
2197309,2020-01-17 19:05:25 UTC,view,5856183,1487580010645553231,,runail,6.27,573665440,b5d7528d-1c14-5489-a976-90feabe2b53b
2197463,2020-01-17 19:06:41 UTC,view,5809616,1487580005595612013,,,3.02,602487319,0d66080b-ac64-4dd5-a8db-d9999783b600
2199113,2020-01-17 19:16:00 UTC,cart,5790563,1487580008263189483,,,7.14,602538252,e455278c-402c-4fa8-8048-2c2fd9bffc7c
2199436,2020-01-17 19:18:10 UTC,view,5852648,1487580011283087468,,f.o.x,5.24,541601615,d03a5747-e9ca-4bc2-87ba-02670834b0e5
2199519,2020-01-17 19:18:36 UTC,purchase,5848386,1516331853567492962,,severina,2.94,575103226,8b18d289-0fee-4249-9078-6651d178ed87
2199555,2020-01-17 19:18:46 UTC,view,5815036,1487580008288355308,,,5.22,578408245,9926eafa-cceb-47b2-badd-9efe8ff6946b
2199899,2020-01-17 19:21:05 UTC,view,5773213,1487580005134238553,,runail,2.62,587924560,3a37b28e-314c-43bc-8b19-bdec3fc1fbfc
2200568,2020-01-17 19:25:34 UTC,view,5859418,1487580005671109489,,masura,2.37,577261434,660e467c-dae2-b798-101c-ff4d0ba8e224
2201130,2020-01-17 19:30:18 UTC,view,5773377,1487580005134238553,,runail,2.78,590986453,3c7fe45b-af87-496f-982b-e571d7922bc6
2201758,2020-01-17 19:34:27 UTC,remove_from_cart,5889463,1602943681873052386,,grattol,4.76,601127179,49a5d15d-530f-4771-a58b-6de438df000b
2201923,2020-01-17 19:35:55 UTC,view,5823936,1487580006350586771,appliances.environment.vacuum,polarus,57.94,602545511,441c06be-1d4e-4e5c-827a-1e8a74f99293
2202032,2020-01-17 19:36:55 UTC,remove_from_cart,5800101,1487580011534745720,,,6.03,197904114,9ffb694d-513d-4a68-965e-a8b0f439847f
2202303,2020-01-17 19:38:33 UTC,remove_from_cart,5853438,2141560642253881670,,profhenna,7.78,602537136,07456e10-9b0f-412e-b6b1-caec92f02a01
2202369,2020-01-17 19:39:09 UTC,view,5824613,1487580005671109489,,masura,3.63,594031751,ec236ec7-6383-4495-ab6a-e08a1934b2c8
2202589,2020-01-17 19:41:01 UTC,purchase,5687152,1487580010645553231,,,15.86,602501057,3486a809-2ff0-470b-aabc-27a1c951d48f
2202802,2020-01-17 19:42:16 UTC,view,5910983,1487580005134238553,,runail,3.17,595300225,35855942-71e1-4ca2-bcac-39145d4d7345
2204305,2020-01-17 19:53:29 UTC,view,5795387,1487580005713052531,,ingarden,7.78,451884994,a96230a1-c361-4f1b-b56e-40c637db5e34
2204378,2020-01-17 19:54:03 UTC,remove_from_cart,5881726,1487580008347075566,,kinetics,7.14,602535484,f2279ab4-42c2-48ab-a75c-e7e96a3c90ba
2204715,2020-01-17 19:56:59 UTC,cart,5773309,1487580005134238553,,runail,2.62,556821478,9febfbe8-a5eb-4024-b0ab-b8d26a3b2625
2204738,2020-01-17 19:57:10 UTC,view,5662272,1487580007717929935,,airnails,1.43,602512526,7b90598e-cb98-4876-accd-4e6063ed474e
2204968,2020-01-17 19:58:50 UTC,view,5867030,1487580005713052531,,ingarden,9.44,451884994,a96230a1-c361-4f1b-b56e-40c637db5e34
2205299,2020-01-17 20:00:51 UTC,view,5823456,1487580004916134735,,,5.22,561622149,9f06eff7-3f07-4dc9-bff7-4472ccc22fbe
2206362,2020-01-17 20:08:08 UTC,view,5899833,2115334439910245200,,,3.97,581098532,1834ed7e-d923-421a-b69f-97811304bc04
2207075,2020-01-17 20:13:13 UTC,view,5884061,2115334439910245200,,,3.67,546007678,e32e8775-62f8-41e3-93fa-cca8003ca81b
2207325,2020-01-17 20:14:41 UTC,view,5910138,1487580010318397504,,kezy,12.05,561484117,7b59a804-94d4-43d8-ae89-7312cc040652
2207396,2020-01-17 20:15:02 UTC,cart,5877791,1487580009286598681,,,0.95,598105323,01890456-c62f-4b13-9bd1-028aa797f00d
2207835,2020-01-17 20:17:36 UTC,cart,5700037,1487580009286598681,,runail,0.4,602535484,f2279ab4-42c2-48ab-a75c-e7e96a3c90ba
2208133,2020-01-17 20:19:54 UTC,view,5756537,2007399943458784057,apparel.glove,,6.19,548400513,c0a909cc-1a2d-4214-94ec-1999f87cbe87
2208509,2020-01-17 20:22:18 UTC,remove_from_cart,5700037,1487580009286598681,,runail,0.4,597846979,ebf153a6-0d58-47cc-80b8-10e351787022
2208860,2020-01-17 20:25:02 UTC,remove_from_cart,5778430,1542195323827388674,,,8.73,422151590,6068f804-5928-4747-bdda-6aa0619bb5ac
2209709,2020-01-17 20:31:46 UTC,cart,5850627,1602943681873052386,,grattol,5.24,591205243,359a0452-2767-4113-96c8-2f2e222c7529
2210176,2020-01-17 20:35:54 UTC,view,5780834,1487580005092295511,,rosi,7.86,234694046,0e4f45a8-bd33-4285-ad57-5fb200b5a645
2210535,2020-01-17 20:38:38 UTC,view,5747393,1487580009177546772,,,63.49,602203469,ab02917d-1458-4f62-9c2d-947c5aead6f7
2210894,2020-01-17 20:41:12 UTC,view,5809792,1487580011970953351,furniture.bathroom.bath,milv,4.76,396195716,66b8042e-a8b3-4f30-9b50-b1f7003caf1a
2211534,2020-01-17 20:46:10 UTC,view,5861617,1487580008313521133,,lador,13.87,393299329,42436505-46be-4cff-8a2f-d6a1e06b7d0d
2211750,2020-01-17 20:48:10 UTC,view,5908305,1487580005511725929,,,5.56,581098532,1834ed7e-d923-421a-b69f-97811304bc04
2212020,2020-01-17 20:50:29 UTC,view,5861721,2235524499636224267,,,4.76,602568288,b46f54d9-280e-4907-8bb4-89588b59e631
2212530,2020-01-17 20:53:42 UTC,view,5847178,1487580011283087468,,,4.29,602138173,f954abbd-9d27-4030-927f-8077586ef9e6
2212713,2020-01-17 20:55:27 UTC,view,5754748,1525995662934540829,,,3.97,440007541,59bedf59-b7ae-4fc6-9bfd-06a41f61aa69
2213028,2020-01-17 20:58:55 UTC,view,5695532,1487580005595612013,,,3.33,565548564,b7270208-60e2-47c1-a90a-425e025f2e9c
2213352,2020-01-17 21:02:00 UTC,remove_from_cart,5706416,1487580004832248652,,beautix,14.13,531443058,e5973af2-6814-4bfe-8843-e1c070b55376
2213735,2020-01-17 21:06:01 UTC,cart,5836549,1487580010100293687,,grattol,3.02,531443058,68819f93-164d-418f-9429-e4392da671f8
2213806,2020-01-17 21:06:43 UTC,view,5814878,1487580007910867929,,zinger,7.14,564782711,f30316b9-bb3f-41c5-ba11-3650f8996bef
2214617,2020-01-17 21:14:31 UTC,cart,5814814,1487580005134238553,,runail,3.0,581098532,1834ed7e-d923-421a-b69f-97811304bc04
2214618,2020-01-17 21:14:32 UTC,view,5700181,1487580006317032337,,,8.25,565504708,4e230c38-267e-4b90-9c81-d52b0b119812
2214697,2020-01-17 21:15:17 UTC,cart,5746910,1487580008145748965,,irisk,1.27,231949596,d369beab-90e4-4ec0-a1ac-1a38ede40819
2214919,2020-01-17 21:18:17 UTC,view,5912861,2018287324474901238,furniture.bathroom.bath,,5.87,351122652,11f274a9-4ef5-47a5-9d3a-ee6d8744ff11
2215097,2020-01-17 21:20:12 UTC,view,5910572,1924049106385240809,,,6.35,465002094,80b5a649-86ca-45d9-b467-5b7245e8c8d3
2215266,2020-01-17 21:22:08 UTC,view,5887753,1487580013279576251,,,3.56,602576839,4a37528b-ec3b-447a-baee-f9b36fd2a954
2215712,2020-01-17 21:27:11 UTC,view,5849996,1487580005595612013,,,3.0,602576535,3935f756-5667-4994-9178-f681183baa5e
2215728,2020-01-17 21:27:24 UTC,view,36407,1487580009672474664,,balbcare,3.17,414379064,3ec73b1d-9a86-4cfc-93a6-0e3369305333
2217040,2020-01-17 21:43:48 UTC,view,5726198,1487580005595612013,,,3.0,598478965,2cebaf72-94c6-4f6e-85a2-9c0f9d8df566
2217321,2020-01-17 21:47:23 UTC,view,5780293,1487580008246412266,,,12.06,577274024,e3ee27dd-cd32-4314-9503-ee61b2958f0e
2217411,2020-01-17 21:48:29 UTC,view,5914814,1487580013011140782,,irisk,3.1,567626206,2c23830e-2f33-41cd-bdd9-ab0a523ff639
2217641,2020-01-17 21:51:49 UTC,cart,5862943,1487580007675986893,,freedecor,0.79,519370127,b0056169-5cf8-497f-84de-dfe7a5be5999
2218276,2020-01-17 22:02:42 UTC,view,5896431,1487580006350586771,appliances.environment.vacuum,jessnail,53.17,475470925,83f656f6-aff7-4997-9a12-11cd1fa75c72
2218555,2020-01-17 22:07:16 UTC,remove_from_cart,5862943,1487580007675986893,,freedecor,0.79,601625865,7d7a7ede-bb1d-4c36-89aa-03a042bbfa77
2218565,2020-01-17 22:07:35 UTC,view,5889902,1487580007675986893,,,1.75,601625865,7d7a7ede-bb1d-4c36-89aa-03a042bbfa77
2218828,2020-01-17 22:12:12 UTC,view,5823539,1487580004916134735,,,5.22,394666389,6fcf2095-311d-43de-892a-ceddede946bd
2219661,2020-01-17 22:26:16 UTC,remove_from_cart,5824196,1487580006551913373,,domix,2.44,359189208,a87256c7-5f28-4eaf-a821-377cf316188f
2219917,2020-01-17 22:30:05 UTC,view,5857016,1487580005134238553,,runail,3.17,490220724,e447a220-819e-4ee7-a1d0-6cbea0b43c2d
2219930,2020-01-17 22:30:10 UTC,cart,5838713,1487580005092295511,,uno,7.78,482196607,043b70e9-e50f-4f5e-9e05-6f3ed67ee403
2220083,2020-01-17 22:32:14 UTC,view,5754158,1487580007910867929,,yoko,12.0,374837449,d5a5b8d9-234b-4674-9a5b-3f8b4db5a90f
2220804,2020-01-17 22:45:39 UTC,remove_from_cart,5020,1487580007852147670,,runail,4.08,602535484,6881091c-886a-48a5-b406-a29f917bc69b
2220917,2020-01-17 22:47:31 UTC,cart,5725888,1487580011383750769,,swarovski,6.35,602591581,41446add-2b56-4f01-8f30-b27cfaaec00b
2222576,2020-01-17 23:28:58 UTC,view,5866562,1783999064103190764,,,4.44,414882227,b20f5568-0856-4de3-974f-227c1d441c82
2222621,2020-01-17 23:32:07 UTC,cart,5831649,1783999068867920626,,,1.43,544525841,59470b1a-a3bc-4131-81d5-230a08dba8fb
2223627,2020-01-18 00:14:02 UTC,view,5560754,1487580006300255120,,strong,194.44,602605872,84357d8d-c8ea-4b75-8936-2f66a25969ab
2224637,2020-01-18 01:03:03 UTC,cart,5811368,1487580005528503146,,pnb,5.56,481605507,6b329708-f30c-46d5-82d2-990e54853696
2224903,2020-01-18 01:19:03 UTC,cart,5838657,1487580011702517887,,,21.43,539265551,3cbc7e9d-b92d-4db2-944e-840c9e28e46a
2225043,2020-01-18 01:29:29 UTC,remove_from_cart,5803580,1487580009445982239,,,1.56,602614455,4ab45e65-44df-40e4-a39a-b9046652aca8
2225137,2020-01-18 01:35:27 UTC,view,5712490,1487580005008409427,,f.o.x,6.03,506113956,fc563021-52de-4c17-b74e-4c1a423a6678
2225238,2020-01-18 01:41:29 UTC,cart,5881433,1487580013506068678,,lovely,11.27,466531873,f8b59359-6bb7-46ce-b697-196e34384db7
2225506,2020-01-18 01:52:14 UTC,cart,5814042,1783999063314661546,,grattol,10.32,601758600,596b5e89-1e06-4d63-abde-11f7ca267669
2225645,2020-01-18 01:59:09 UTC,view,5820083,1487580012021285001,,domix,1.11,601133911,764397ee-4a60-425a-92bd-9862e80dce86
2225921,2020-01-18 02:11:00 UTC,remove_from_cart,5875336,2084144451428549153,,,2.05,424210702,2fa9a241-9d7e-4098-937c-18adf3e43583
2226245,2020-01-18 02:24:41 UTC,remove_from_cart,5814045,1783999063314661546,,grattol,10.32,601758600,596b5e89-1e06-4d63-abde-11f7ca267669
2226384,2020-01-18 02:30:07 UTC,cart,5893839,1487580005671109489,,masura,3.95,424210702,2fa9a241-9d7e-4098-937c-18adf3e43583
2226668,2020-01-18 02:43:17 UTC,view,5805099,1487580010100293687,,domix,3.6,582055809,90fd1c99-f293-43a2-8e47-2fd4888527a2
2226694,2020-01-18 02:45:09 UTC,view,5692527,1487580014009385185,,,46.02,585653882,2e7a4c33-eb5e-41f8-a5dc-3975e6eeea80
2226870,2020-01-18 02:53:50 UTC,view,5868470,1487580013027917999,,,10.95,430820384,8dde493c-98ec-43c3-b63e-43b3c8c84309
2226994,2020-01-18 02:59:38 UTC,view,5651977,1487580009177546772,,,31.73,602628762,701b321a-cf4e-4c3e-919e-d7d4287f4221
2227196,2020-01-18 03:11:20 UTC,view,5870429,1783999073792033086,,,2.86,470137917,e600eb46-0167-96a2-4e2f-4bf0199144df
2227224,2020-01-18 03:12:51 UTC,view,5753483,1487580013069861041,,italwax,2.68,590611423,67206b62-ec99-400a-a468-b22e7ca55958
2227250,2020-01-18 03:14:00 UTC,remove_from_cart,5854109,1487580008774893569,,,1.9,600744933,7bccb6f4-1f99-4878-bdd7-609d95d2426f
2227580,2020-01-18 03:33:39 UTC,view,5773358,1487580005134238553,,runail,2.62,601316564,c66e1734-c973-4a8f-95ae-fa29d46e99cc
2227885,2020-01-18 03:42:57 UTC,view,5861326,1487580008145748965,,,0.7,602636022,2083a731-ec7b-478d-978f-707bdb33d374
2227927,2020-01-18 03:44:46 UTC,view,5859270,1487580013522845895,,almea,47.46,602635578,4768be75-7748-4e95-bbe9-d42439ca9f07
2228397,2020-01-18 04:00:15 UTC,cart,5809817,1487580009286598681,,,0.48,506440618,b24d43b3-dbd2-4a53-91b4-9c6dd0a5e575
2229106,2020-01-18 04:20:39 UTC,remove_from_cart,5857323,1487580005134238553,,runail,2.62,599840485,b7592ff4-5050-4c20-b58d-6ca8ed3d7d73
2229369,2020-01-18 04:26:48 UTC,cart,5855282,2195085255034011676,,severina,1.73,437348045,fb37f0a0-0e75-9eed-d2db-1cb035252c7e
2229928,2020-01-18 04:43:09 UTC,cart,4607,1487580010796548183,,runail,0.38,351945918,1af0a58e-ba49-41fd-a757-84f38dd5cbc8
2229964,2020-01-18 04:44:10 UTC,cart,5833319,1487580007675986893,,bpw.style,1.27,565644067,63a56e59-c17b-4002-822b-8d8690247437
2230324,2020-01-18 04:57:26 UTC,cart,5879294,1487580008800059394,,masura,5.54,602649447,f29b592d-e7f6-4ade-9617-788497768086
2230362,2020-01-18 04:58:24 UTC,cart,5848909,1487580007675986893,,bpw.style,0.79,583622419,426eb4bc-ccb4-44ae-b9a3-eb27bfe68990
2231387,2020-01-18 05:22:42 UTC,cart,5829447,1911999801088541491,,,8.65,602650909,d2964b82-6d2b-4499-96e9-075c145857c4
2232041,2020-01-18 05:35:52 UTC,cart,5869152,1487580005268456287,,cosmoprofi,7.94,309413236,cd2298d8-30f0-9f59-0558-cd63dcf93dc4
2232265,2020-01-18 05:38:56 UTC,view,5809912,1602943681873052386,,grattol,5.24,574590361,2745a5ff-4f43-4f3a-8977-6addc4e52a5e
2232971,2020-01-18 05:49:56 UTC,remove_from_cart,5732025,1487580007306888126,,domix,4.89,567168251,210764f4-479d-459b-b319-e364a732bbed
2233214,2020-01-18 05:54:44 UTC,view,5877454,1487580006300255120,,jessnail,44.29,601639732,655a14d2-2d27-4b39-835d-e48bb10b2e51
2234104,2020-01-18 06:11:54 UTC,cart,5842141,1487580006317032337,,,1.59,429988077,0ecc1bba-f051-46c9-8c76-a557b743c2a6
2234132,2020-01-18 06:12:13 UTC,cart,5683621,1487580005595612013,,,3.0,602650909,8c4d4475-bb99-4c0a-9e31-1e2808ad99de
2234209,2020-01-18 06:13:37 UTC,purchase,5798052,1638456119066100510,,pole,5.56,598987323,6453741e-12ef-48b7-8027-b0323fd327bd
2234252,2020-01-18 06:14:13 UTC,cart,5891350,1487580010100293687,,,0.94,602666987,63addb61-e024-440d-82d7-f9d1fcb6dd4c
2235339,2020-01-18 06:32:37 UTC,view,5859274,1487580011534745720,,almea,31.59,602100266,cbc65536-0e80-db17-1ba5-7e7a1a483110
2236262,2020-01-18 06:48:42 UTC,cart,5810157,1487580009445982239,,irisk,1.43,490803766,adb152b1-e660-4e94-ba96-b31aaa39ee33
2236477,2020-01-18 06:52:28 UTC,view,5783937,1487580005595612013,,,2.06,566487418,aed7ba99-8869-4f18-9699-ca141284f0aa
2237121,2020-01-18 07:03:03 UTC,remove_from_cart,5809865,1487580005092295511,,grattol,6.27,397780878,ac716244-4e4c-418c-8c19-553232c47b56
2237380,2020-01-18 07:07:21 UTC,view,5823667,1487580008246412266,,kapous,4.98,589145126,c5225896-c929-4621-adba-67179ee6d58f
2237886,2020-01-18 07:13:40 UTC,cart,5560990,1487580005595612013,,,3.0,480331090,6687c684-03bb-4509-9833-de221b252c0f
2237899,2020-01-18 07:13:50 UTC,remove_from_cart,5840116,1897124478404526487,,runail,3.17,599729176,6beaf33e-ed53-4903-89ac-f71c828bc73a
2239855,2020-01-18 07:35:58 UTC,view,5528035,1487580005553668971,,,9.52,567112663,26aa0faf-1ef2-4c72-a33f-c0cdded30e8b
2240353,2020-01-18 07:42:06 UTC,view,5800343,1487580005553668971,,,7.46,476614565,352734b2-9a94-45bb-ab59-694c09766e42
2240628,2020-01-18 07:45:02 UTC,view,5769925,1487580013841613016,,kapous,4.22,601551666,c4b9e2b8-f0a6-46cf-820b-b5858375c9f2
2240787,2020-01-18 07:46:28 UTC,remove_from_cart,5867962,1487580005671109489,,masura,3.95,535540860,cea8e486-a33a-4c91-be78-73d3f9a97413
